Id;Label
Windows_XP;Windows_XP
32-bit;32-bit
Japanese_language;Japanese_language
Yahoo!_Inc._(1995%E2%80%932017);Yahoo!_Inc._(1995%E2%80%932017)
MSN;MSN
Ernst_%26_Young;Ernst_%26_Young
Lifewire;Lifewire
Microsoft_Bing;Microsoft_Bing
Blackle;Blackle
Fireball_(search_engine);Fireball_(search_engine)
Mullvad_Leta;Mullvad_Leta
123people;123people
HotBot;HotBot
JumpStation;JumpStation
Pipilika;Pipilika
Soso_(search_engine);Soso_(search_engine)
Sputnik_(search_engine);Sputnik_(search_engine)
W3Catalog;W3Catalog
Privacy_engineering;Privacy_engineering
Privacy_policy;Privacy_policy
General_Data_Protection_Regulation;General_Data_Protection_Regulation
Privacy-enhancing_technologies;Privacy-enhancing_technologies
Post-mortem_privacy;Post-mortem_privacy
General_Personal_Data_Protection_Law;General_Personal_Data_Protection_Law
Privacy_in_English_law;Privacy_in_English_law
Data_Protection_Act,_2012;Data_Protection_Act,_2012
Privacy_laws_of_the_United_Kingdom;Privacy_laws_of_the_United_Kingdom
Danish_Data_Protection_Agency;Danish_Data_Protection_Agency
European_Data_Protection_Supervisor;European_Data_Protection_Supervisor
Federal_Commissioner_for_Data_Protection_and_Freedom_of_Information;Federal_Commissioner_for_Data_Protection_and_Freedom_of_Information
Data_Protection_Commissioner;Data_Protection_Commissioner
Personal_Information_Protection_Commission_(South_Korea);Personal_Information_Protection_Commission_(South_Korea)
Swedish_Data_Protection_Authority;Swedish_Data_Protection_Authority
Privacy_concerns_with_Facebook;Privacy_concerns_with_Facebook
Privacy_concerns_with_Twitter;Privacy_concerns_with_Twitter
Personal_identifier;Personal_identifier
Future_of_Privacy_Forum;Future_of_Privacy_Forum
Prosthesis;Prosthesis
Robert_H._Whaley;Robert_H._Whaley
James_K._Singleton;James_K._Singleton
Stephen_M._McNamee;Stephen_M._McNamee
Susan_R._Bolton;Susan_R._Bolton
David_G._Campbell;David_G._Campbell
James_A._Soto;James_A._Soto
William_Duffy_Keller;William_Duffy_Keller
Dean_Pregerson;Dean_Pregerson
Virginia_A._Phillips;Virginia_A._Phillips
James_V._Selna;James_V._Selna
Lawrence_Joseph_O%27Neill;Lawrence_Joseph_O%27Neill
Saundra_Brown_Armstrong;Saundra_Brown_Armstrong
Phyllis_J._Hamilton;Phyllis_J._Hamilton
Jeffrey_T._Miller;Jeffrey_T._Miller
John_A._Houston;John_A._Houston
Gonzalo_P._Curiel;Gonzalo_P._Curiel
B._Lynn_Winmill;B._Lynn_Winmill
Roger_L._Hunt;Roger_L._Hunt
Malcolm_F._Marsh;Malcolm_F._Marsh
Ann_Aiken;Ann_Aiken
Rosanna_M._Peterson;Rosanna_M._Peterson
Robert_S._Lasnik;Robert_S._Lasnik
James_Robart;James_Robart
Benjamin_Settle;Benjamin_Settle
Alex_R._Munson;Alex_R._Munson
Telephone_exchange;Telephone_exchange
Thomas_Edison;Thomas_Edison
Almon_Brown_Strowger;Almon_Brown_Strowger
Telephone_call;Telephone_call
Internet_video;Internet_video
Photophone;Photophone
Radiotelephone;Radiotelephone
Semiconductor_device;Semiconductor_device
History_of_the_transistor;History_of_the_transistor
Telautograph;Telautograph
History_of_television;History_of_television
Whistled_language;Whistled_language
Edwin_Howard_Armstrong;Edwin_Howard_Armstrong
Emile_Berliner;Emile_Berliner
Yogen_Dalal;Yogen_Dalal
Daniel_Davis_Jr.;Daniel_Davis_Jr.
Donald_Davies;Donald_Davies
Reginald_Fessenden;Reginald_Fessenden
Oliver_Heaviside;Oliver_Heaviside
Robert_Hooke;Robert_Hooke
Dawon_Kahng;Dawon_Kahng
Innocenzo_Manzetti;Innocenzo_Manzetti
Radia_Perlman;Radia_Perlman
Henry_Sutton_(inventor);Henry_Sutton_(inventor)
Camille_Tissot;Camille_Tissot
Molecular_communication;Molecular_communication
Transmission_line;Transmission_line
Store_and_forward;Store_and_forward
CYCLADES;CYCLADES
Outline_of_telecommunication;Outline_of_telecommunication
Salt_Lake_City,_Utah;Salt_Lake_City,_Utah
Logic_programming;Logic_programming
Macro_(computer_science);Macro_(computer_science)
Data_analysis;Data_analysis
Ian_Hickson;Ian_Hickson
Depository_institution;Depository_institution
Axe-monies;Axe-monies
Cocoa_bean;Cocoa_bean
Precious_metal;Precious_metal
Cattle;Cattle
Yak;Yak
Fiat_money;Fiat_money
Central_bank_digital_currency;Central_bank_digital_currency
Cheque_clearing;Cheque_clearing
Legal_tender;Legal_tender
Notary;Notary
Promissory_note;Promissory_note
Safe;Safe
Barter;Barter
Clearing_house_(finance);Clearing_house_(finance)
Market_monetarism;Market_monetarism
Standard_of_deferred_payment;Standard_of_deferred_payment
Unit_of_account;Unit_of_account
Virtual_currency;Virtual_currency
Sectoral_currency;Sectoral_currency
Peripheral;Peripheral
Hard_disk_drive;Hard_disk_drive
Hong_Kong;Hong_Kong
Ultra-wideband;Ultra-wideband
Voice_over_IP;Voice_over_IP
The_Oregonian;The_Oregonian
Refreshable_braille_display;Refreshable_braille_display
Marvell_Technology_Group;Marvell_Technology_Group
Rabat;Rabat
Jordan;Jordan
Abuja;Abuja
Penny_Hughes;Penny_Hughes
Merseyside;Merseyside
Americans_with_Disabilities_Act_of_1990;Americans_with_Disabilities_Act_of_1990
Deafness;Deafness
Service_animal;Service_animal
United_States_Capitol;United_States_Capitol
Convention_on_the_Rights_of_Persons_with_Disabilities;Convention_on_the_Rights_of_Persons_with_Disabilities
European_Accessibility_Act;European_Accessibility_Act
Medical_model_of_disability;Medical_model_of_disability
Driver_rehabilitation;Driver_rehabilitation
Declaration_on_the_Rights_of_Disabled_Persons;Declaration_on_the_Rights_of_Disabled_Persons
Services_and_supports_for_people_with_disabilities;Services_and_supports_for_people_with_disabilities
Disability_Living_Allowance;Disability_Living_Allowance
Disabled_Persons_Railcard;Disabled_Persons_Railcard
Social_Security_Disability_Insurance;Social_Security_Disability_Insurance
Disabled_students_allowance;Disabled_students_allowance
Council_for_Canadians_with_Disabilities;Council_for_Canadians_with_Disabilities
Disabled_Peoples%27_International;Disabled_Peoples%27_International
Movement_for_the_Intellectually_Disabled_of_Singapore;Movement_for_the_Intellectually_Disabled_of_Singapore
Unlicensed_assistive_personnel;Unlicensed_assistive_personnel
Universal_design;Universal_design
Disability_and_poverty;Disability_and_poverty
Disability_in_the_arts;Disability_in_the_arts
Disability_in_children%27s_literature;Disability_in_children%27s_literature
Disability_in_horror_films;Disability_in_horror_films
Signal_processing;Signal_processing
Modular_arithmetic;Modular_arithmetic
Machine_vision;Machine_vision
Smoothed-particle_hydrodynamics;Smoothed-particle_hydrodynamics
Return_statement;Return_statement
Microsoft_Docs;Microsoft_Docs
SoftBank_Group;SoftBank_Group
DuPont_analysis;DuPont_analysis
Ryanair_Pilot_Group;Ryanair_Pilot_Group
Michael_O%27Leary_(businessman);Michael_O%27Leary_(businessman)
Gordon_Plotkin;Gordon_Plotkin
The_Phillips_Academy_Poll;The_Phillips_Academy_Poll
Golf;Golf
Racism;Racism
William_Henry_Moody;William_Henry_Moody
Criticism_of_Yahoo!;Criticism_of_Yahoo!
History_of_Yahoo!;History_of_Yahoo!
Internet_censorship_in_China;Internet_censorship_in_China
Internet_troll;Internet_troll
Verizon_Communications;Verizon_Communications
Yahoo_(2017%E2%80%93present);Yahoo_(2017%E2%80%93present)
List_of_Yahoo!-owned_sites_and_services;List_of_Yahoo!-owned_sites_and_services
List_of_mergers_and_acquisitions_by_Yahoo!;List_of_mergers_and_acquisitions_by_Yahoo!
Yahoo!_Messenger;Yahoo!_Messenger
Yahoo!_View;Yahoo!_View
Marissa_Mayer;Marissa_Mayer
Yahoo!_China;Yahoo!_China
Legal_aspects_of_file_sharing;Legal_aspects_of_file_sharing
Content-control_software;Content-control_software
Computer_and_network_surveillance;Computer_and_network_surveillance
Type_safety;Type_safety
Strong_and_weak_typing;Strong_and_weak_typing
Language_construct;Language_construct
Parameter_(computer_programming);Parameter_(computer_programming)
Late_binding;Late_binding
Dynamic_typing;Dynamic_typing
Nintendo_DS;Nintendo_DS
Honeytoken;Honeytoken
System_administrator;System_administrator
Long_title;Long_title
Walmart;Walmart
Dave_Raggett;Dave_Raggett
H%C3%A5kon_Wium_Lie;H%C3%A5kon_Wium_Lie
Castle_Rock_Entertainment,_Inc._v._Carol_Publishing_Group;Castle_Rock_Entertainment,_Inc._v._Carol_Publishing_Group
Prima_facie;Prima_facie
Metafiction;Metafiction
Exponentiation;Exponentiation
St_George%27s,_University_of_London;St_George%27s,_University_of_London
Spamtrap;Spamtrap
Project_Honey_Pot;Project_Honey_Pot
Botnets;Botnets
Business_intelligence;Business_intelligence
Data_collection;Data_collection
Semi-structured_data;Semi-structured_data
Reverse_star_schema;Reverse_star_schema
Data_hub;Data_hub
Anchor_modeling;Anchor_modeling
Data_vault_modeling;Data_vault_modeling
Early-arriving_fact;Early-arriving_fact
Measure_(data_warehouse);Measure_(data_warehouse)
Data_extraction;Data_extraction
XML_for_Analysis;XML_for_Analysis
Corporate_information_factory;Corporate_information_factory
Comparison_of_OLAP_servers;Comparison_of_OLAP_servers
Photojournalist;Photojournalist
Havas;Havas
Stringer_(journalism);Stringer_(journalism)
Newspaper_Proprietors%27_Association;Newspaper_Proprietors%27_Association
ClariNet;ClariNet
PointCast;PointCast
Pulitzer_Prize_for_Breaking_News_Photography;Pulitzer_Prize_for_Breaking_News_Photography
Kurt_Schork;Kurt_Schork
Namir_Noor-Eldeen;Namir_Noor-Eldeen
Cameramen;Cameramen
Cameraman;Cameraman
Tank;Tank
Myrotvorets;Myrotvorets
Rohingya;Rohingya
Selden_Ring_Award;Selden_Ring_Award
2003_invasion_of_Iraq;2003_invasion_of_Iraq
Second_Chechen_War;Second_Chechen_War
Al_Bureij_massacre;Al_Bureij_massacre
2010_Thai_political_protests;2010_Thai_political_protests
Danish_Siddiqui;Danish_Siddiqui
International_Flat_Earth_Research_Society;International_Flat_Earth_Research_Society
Ynetnews;Ynetnews
2006_Israel%E2%80%93Lebanon_conflict;2006_Israel%E2%80%93Lebanon_conflict
Haaretz;Haaretz
Gaza_flotilla_raid;Gaza_flotilla_raid
Information_Research_Department;Information_Research_Department
TASS;TASS
Reuters_Insider;Reuters_Insider
Reuters_Market_Data_System;Reuters_Market_Data_System
Thomson_Reuters_Business_Classification;Thomson_Reuters_Business_Classification
Thomson_Reuters_Citation_Laureates;Thomson_Reuters_Citation_Laureates
Thomson_Reuters_Indices;Thomson_Reuters_Indices
Common_Dreams;Common_Dreams
Suzanne_Goldenberg;Suzanne_Goldenberg
Jornal_do_Brasil;Jornal_do_Brasil
OpinionJournal.com;OpinionJournal.com
Photo_District_News;Photo_District_News
Integrated_Regional_Information_Networks;Integrated_Regional_Information_Networks
Maghreb_Arabe_Press;Maghreb_Arabe_Press
Middle_East_News_Agency;Middle_East_News_Agency
Ag%C3%AAncia_Brasil;Ag%C3%AAncia_Brasil
Agencia_de_Noticias_Fides;Agencia_de_Noticias_Fides
Bolpress;Bolpress
America;America
Prensa_Latina;Prensa_Latina
Asian_News_International;Asian_News_International
Asia_News_Network;Asia_News_Network
Bernama;Bernama
Taipei;Taipei
Kyodo_News;Kyodo_News
Myanmar_News_Agency;Myanmar_News_Agency
Press_Trust_of_India;Press_Trust_of_India
Rastriya_Samachar_Samiti;Rastriya_Samachar_Samiti
Beijing;Beijing
Tirana;Tirana
Athens-Macedonian_News_Agency;Athens-Macedonian_News_Agency
Athens;Athens
Catalan_News_Agency;Catalan_News_Agency
Niall_FitzGerald;Niall_FitzGerald
Ken_Olisa;Ken_Olisa
Writ_(website);Writ_(website)
David_Thomson,_3rd_Baron_Thomson_of_Fleet;David_Thomson,_3rd_Baron_Thomson_of_Fleet
The_Woodbridge_Company;The_Woodbridge_Company
CBS_News_Radio;CBS_News_Radio
TheGrio;TheGrio
Salem_Radio_Network;Salem_Radio_Network
Cheddar_(TV_channel);Cheddar_(TV_channel)
Gray_Television;Gray_Television
ABC_News_(United_States);ABC_News_(United_States)
White_House_Correspondents%27_Association;White_House_Correspondents%27_Association
Jeremy_Ashkenas;Jeremy_Ashkenas
Nicholas_Confessore;Nicholas_Confessore
James_Glanz;James_Glanz
Paolo_Bacigalupi;Paolo_Bacigalupi
Julia_K._Munley;Julia_K._Munley
Esther_Salas;Esther_Salas
Julien_Neals;Julien_Neals
Christine_O%27Hearn;Christine_O%27Hearn
Chad_F._Kenney;Chad_F._Kenney
John_Milton_Younge;John_Milton_Younge
John_M._Gallagher;John_M._Gallagher
Kai_Scott;Kai_Scott
William_S._Stickman_IV;William_S._Stickman_IV
W._Scott_Hardy;W._Scott_Hardy
District_Court_of_the_Virgin_Islands;District_Court_of_the_Virgin_Islands
Wilma_A._Lewis;Wilma_A._Lewis
Webpage;Webpage
Manuel_Blum;Manuel_Blum
Edgar_F._Codd;Edgar_F._Codd
Douglas_Engelbart;Douglas_Engelbart
Delaware_County,_Pennsylvania;Delaware_County,_Pennsylvania
Delaware_Valley;Delaware_Valley
Lancaster,_Pennsylvania;Lancaster,_Pennsylvania
Timeline_of_computing_hardware_before_1950;Timeline_of_computing_hardware_before_1950
History_of_computing;History_of_computing
History_of_software_configuration_management;History_of_software_configuration_management
History_of_general-purpose_CPUs;History_of_general-purpose_CPUs
History_of_the_World_Wide_Web;History_of_the_World_Wide_Web
History_of_cloud_computing;History_of_cloud_computing
History_of_computing_in_the_Soviet_Union;History_of_computing_in_the_Soviet_Union
Timeline_of_computing_1990%E2%80%931999;Timeline_of_computing_1990%E2%80%931999
Unisys;Unisys
Alan_Turing;Alan_Turing
Memex;Memex
Timeline_of_machine_learning;Timeline_of_machine_learning
Timeline_of_computer_viruses_and_worms;Timeline_of_computer_viruses_and_worms
S%26P_Dow_Jones_Indices;S%26P_Dow_Jones_Indices
Standard_deviation;Standard_deviation
Fortune_(magazine);Fortune_(magazine)
Dow_Jones_Transportation_Average;Dow_Jones_Transportation_Average
2006_Ivory_Coast_toxic_waste_dump;2006_Ivory_Coast_toxic_waste_dump
Trafigura;Trafigura
Streisand_effect;Streisand_effect
Foman_v._Davis;Foman_v._Davis
International_Article_Number;International_Article_Number
Radio-frequency_identification;Radio-frequency_identification
List_of_most-visited_websites;List_of_most-visited_websites
Ad_Age;Ad_Age
Parallax_scrolling;Parallax_scrolling
Internet_Relay_Chat;Internet_Relay_Chat
Pronoun;Pronoun
Russian_interference_in_the_2016_United_States_elections;Russian_interference_in_the_2016_United_States_elections
REST_API;REST_API
Mobile_application;Mobile_application
Behavioral_targeting;Behavioral_targeting
QAnon;QAnon
Twitter_bot;Twitter_bot
User-generated_content;User-generated_content
Taylor_Swift;Taylor_Swift
The_New_York_Times_Magazine;The_New_York_Times_Magazine
La_Stampa;La_Stampa
Dawn_(newspaper);Dawn_(newspaper)
Ticket_to_Work;Ticket_to_Work
Normalization_(people_with_disabilities);Normalization_(people_with_disabilities)
List_of_disability-related_terms_with_negative_connotations;List_of_disability-related_terms_with_negative_connotations
Freedom_Pass;Freedom_Pass
Commutative;Commutative
Image_segmentation;Image_segmentation
Cathode-ray_tube;Cathode-ray_tube
Fox_Corporation;Fox_Corporation
480i;480i
Video_on_demand;Video_on_demand
SDF_Public_Access_Unix_System;SDF_Public_Access_Unix_System
Dial-up_Internet_access;Dial-up_Internet_access
Synchronet;Synchronet
Data_logger;Data_logger
Data_acquisition;Data_acquisition
Black_box;Black_box
Electronic_health_record;Electronic_health_record
Raspberry_Pi;Raspberry_Pi
Bill_Martini;Bill_Martini
NetBarrier_X4;NetBarrier_X4
Application_firewall;Application_firewall
FireHOL;FireHOL
Nftables;Nftables
OpenWrt;OpenWrt
Check_Point_Integrity;Check_Point_Integrity
Microsoft_Forefront_Threat_Management_Gateway;Microsoft_Forefront_Threat_Management_Gateway
Norton_Personal_Firewall;Norton_Personal_Firewall
Outpost_Firewall_Pro;Outpost_Firewall_Pro
Trend_Micro_Internet_Security;Trend_Micro_Internet_Security
Windows_Live_OneCare;Windows_Live_OneCare
WinGate;WinGate
Comodo_Internet_Security;Comodo_Internet_Security
PeerBlock;PeerBlock
Novell_BorderManager;Novell_BorderManager
List_of_router_or_firewall_distributions;List_of_router_or_firewall_distributions
X_Window_System;X_Window_System
2009;2009
Data_loss_prevention_software;Data_loss_prevention_software
Check_Point;Check_Point
Sophos;Sophos
Trend_Micro;Trend_Micro
Uniform_Type_Identifier;Uniform_Type_Identifier
Document_file_format;Document_file_format
Root_element;Root_element
Inkscape;Inkscape
Malaysia;Malaysia
South_Korea;South_Korea
List_of_document_markup_languages;List_of_document_markup_languages
Revisable-Form_Text;Revisable-Form_Text
Rich_Text_Format;Rich_Text_Format
AmigaGuide;AmigaGuide
AsciiDoc;AsciiDoc
Djot;Djot
Encoded_Archival_Description;Encoded_Archival_Description
HyTime;HyTime
Information_Presentation_Facility;Information_Presentation_Facility
LinuxDoc;LinuxDoc
MusicXML;MusicXML
OpenMath;OpenMath
Setext;Setext
Extensible_Application_Markup_Language;Extensible_Application_Markup_Language
Beacon;Beacon
Heliograph;Heliograph
Sound_recording_and_reproduction;Sound_recording_and_reproduction
Mainframe_computer;Mainframe_computer
List_of_TCP_and_UDP_port_numbers;List_of_TCP_and_UDP_port_numbers
Search_engine_scraping;Search_engine_scraping
Dynamic_IP_addresses;Dynamic_IP_addresses
IMacros;IMacros
Supreme_Court_of_New_Jersey;Supreme_Court_of_New_Jersey
Chris_Murphy;Chris_Murphy
Louis_Brandeis;Louis_Brandeis
Benjamin_N._Cardozo;Benjamin_N._Cardozo
New_York_Times_Co._v._Sullivan;New_York_Times_Co._v._Sullivan
Nomination_and_confirmation_to_the_Supreme_Court_of_the_United_States;Nomination_and_confirmation_to_the_Supreme_Court_of_the_United_States
Warren_Burger;Warren_Burger
Judicial_activism;Judicial_activism
List_of_United_States_Supreme_Court_justices_by_time_in_office;List_of_United_States_Supreme_Court_justices_by_time_in_office
List_of_United_States_Supreme_Court_cases_by_the_Warren_Court;List_of_United_States_Supreme_Court_cases_by_the_Warren_Court
List_of_United_States_Supreme_Court_cases_by_the_Jay_Court;List_of_United_States_Supreme_Court_cases_by_the_Jay_Court
Rutledge_Court;Rutledge_Court
List_of_United_States_Supreme_Court_cases_by_the_Rutledge_Court;List_of_United_States_Supreme_Court_cases_by_the_Rutledge_Court
Ellsworth_Court;Ellsworth_Court
List_of_United_States_Supreme_Court_cases_by_the_Ellsworth_Court;List_of_United_States_Supreme_Court_cases_by_the_Ellsworth_Court
List_of_United_States_Supreme_Court_cases_by_the_Marshall_Court;List_of_United_States_Supreme_Court_cases_by_the_Marshall_Court
List_of_United_States_Supreme_Court_cases_by_the_Chase_Court;List_of_United_States_Supreme_Court_cases_by_the_Chase_Court
List_of_United_States_Supreme_Court_cases_by_the_Fuller_Court;List_of_United_States_Supreme_Court_cases_by_the_Fuller_Court
Edward_Douglass_White;Edward_Douglass_White
William_Howard_Taft;William_Howard_Taft
Taft_Court;Taft_Court
Vinson_Court;Vinson_Court
Rehnquist_Court;Rehnquist_Court
Thomas_Johnson_(judge);Thomas_Johnson_(judge)
Samuel_Chase;Samuel_Chase
Alfred_Moore;Alfred_Moore
Robert_Trimble;Robert_Trimble
Philip_P._Barbour;Philip_P._Barbour
Peter_V._Daniel;Peter_V._Daniel
Benjamin_Robbins_Curtis;Benjamin_Robbins_Curtis
John_Archibald_Campbell;John_Archibald_Campbell
Samuel_Blatchford;Samuel_Blatchford
David_J._Brewer;David_J._Brewer
Rufus_W._Peckham;Rufus_W._Peckham
Oliver_Wendell_Holmes_Jr.;Oliver_Wendell_Holmes_Jr.
Horace_Harmon_Lurton;Horace_Harmon_Lurton
John_Hessin_Clarke;John_Hessin_Clarke
Pierce_Butler_(judge);Pierce_Butler_(judge)
James_F._Byrnes;James_F._Byrnes
Exadata;Exadata
Allen_Institute_for_Artificial_Intelligence;Allen_Institute_for_Artificial_Intelligence
Biomedical_literature;Biomedical_literature
Citation_analysis;Citation_analysis
Identifier;Identifier
Nature_(journal);Nature_(journal)
Position_paper;Position_paper
Working_paper;Working_paper
Open-notebook_science;Open-notebook_science
Chapter_(books);Chapter_(books)
Poster_session;Poster_session
Author-level_metrics;Author-level_metrics
Bibliometrics;Bibliometrics
ICanHazPDF;ICanHazPDF
Retraction_in_academic_publishing;Retraction_in_academic_publishing
CORE_(research_service);CORE_(research_service)
Scientific_writing;Scientific_writing
Learned_society;Learned_society
Open_research;Open_research
Lists_of_academic_journals;Lists_of_academic_journals
List_of_scientific_journals;List_of_scientific_journals
University_presses;University_presses
Apartheid;Apartheid
Tor_(network);Tor_(network)
World_Trade_Center_(1973%E2%80%932001);World_Trade_Center_(1973%E2%80%932001)
Title_of_honor;Title_of_honor
Bibliographic_database;Bibliographic_database
Berlin_Brandenburg_Airport;Berlin_Brandenburg_Airport
EasyJet;EasyJet
Chancellor_of_Germany;Chancellor_of_Germany
Airport_check-in;Airport_check-in
Jet_bridge;Jet_bridge
Low-cost_carrier;Low-cost_carrier
Cologne_Bonn_Airport;Cologne_Bonn_Airport
Charles_de_Gaulle_Airport;Charles_de_Gaulle_Airport
Sofia_Airport;Sofia_Airport
Zagreb_Airport;Zagreb_Airport
Bristol_Airport;Bristol_Airport
Liverpool_John_Lennon_Airport;Liverpool_John_Lennon_Airport
Valencia_Airport;Valencia_Airport
Corfu_International_Airport;Corfu_International_Airport
Ibiza_Airport;Ibiza_Airport
G%C3%B6teborg_Landvetter_Airport;G%C3%B6teborg_Landvetter_Airport
Adolfo_Su%C3%A1rez_Madrid%E2%80%93Barajas_Airport;Adolfo_Su%C3%A1rez_Madrid%E2%80%93Barajas_Airport
Leeds_Bradford_Airport;Leeds_Bradford_Airport
Warsaw_Chopin_Airport;Warsaw_Chopin_Airport
Marseille_Provence_Airport;Marseille_Provence_Airport
Milan_Malpensa_Airport;Milan_Malpensa_Airport
Gda%C5%84sk_Lech_Wa%C5%82%C4%99sa_Airport;Gda%C5%84sk_Lech_Wa%C5%82%C4%99sa_Airport
The_Local;The_Local
Nuremberg_Airport;Nuremberg_Airport
Weeze_Airport;Weeze_Airport
Salisbury,_North_Carolina;Salisbury,_North_Carolina
San_Francisco_49ers;San_Francisco_49ers
National_Basketball_Association;National_Basketball_Association
Globe_(tabloid);Globe_(tabloid)
PR_Newswire;PR_Newswire
Computerworld;Computerworld
Donald_O._Hebb;Donald_O._Hebb
Hebbian_theory;Hebbian_theory
Neuron;Neuron
Stevan_Harnad;Stevan_Harnad
Psychometrics;Psychometrics
Survey_methodology;Survey_methodology
Chisholm_v._Georgia;Chisholm_v._Georgia
List_of_United_States_Supreme_Court_cases,_volume_3;List_of_United_States_Supreme_Court_cases,_volume_3
List_of_landmark_court_decisions_in_the_United_States;List_of_landmark_court_decisions_in_the_United_States
Thomas_James_Clary;Thomas_James_Clary
Supercomputer;Supercomputer
Terms_of_service;Terms_of_service
Turing_test;Turing_test
Spamouflage;Spamouflage
Academic_paper;Academic_paper
Broadcast_media;Broadcast_media
Pay-per-view;Pay-per-view
Broadcasting_in_the_United_States;Broadcasting_in_the_United_States
European_Court_of_Justice;European_Court_of_Justice
WWW_(disambiguation);WWW_(disambiguation)
Questionnaire;Questionnaire
Structural_equation_modeling;Structural_equation_modeling
Job_analysis;Job_analysis
Descriptive_statistics;Descriptive_statistics
Scatter_plot;Scatter_plot
Statistical_graphics;Statistical_graphics
Bar_chart;Bar_chart
Run_chart;Run_chart
Stratified_sampling;Stratified_sampling
Standard_error;Standard_error
Bootstrapping_(statistics);Bootstrapping_(statistics)
Poisson_regression;Poisson_regression
Fourier_analysis;Fourier_analysis
Hypotheses;Hypotheses
Ridge_regression;Ridge_regression
Ranking_(information_retrieval);Ranking_(information_retrieval)
Interstate_commerce;Interstate_commerce
Software_developer;Software_developer
Collectively_exhaustive_events;Collectively_exhaustive_events
Sampling_error;Sampling_error
Aviation_Safety_Network;Aviation_Safety_Network
Yahoo!_Native;Yahoo!_Native
CDDB;CDDB
Software_application;Software_application
Vladimir_Putin;Vladimir_Putin
International_Herald_Tribune;International_Herald_Tribune
117th_United_States_Congress;117th_United_States_Congress
Veto;Veto
Time_complexity;Time_complexity
Windows_NT;Windows_NT
File_path;File_path
Find_(Windows);Find_(Windows)
Findstr;Findstr
Conditional_(computer_programming);Conditional_(computer_programming)
BlackBerry;BlackBerry
Salesforce.com;Salesforce.com
Aphorism;Aphorism
State_(computer_science);State_(computer_science)
Abstraction_layer;Abstraction_layer
Binary_numeral_system;Binary_numeral_system
Adobe_Shockwave_Player;Adobe_Shockwave_Player
Small_multiple;Small_multiple
Edward_Tufte;Edward_Tufte
Abandonware;Abandonware
Database_right;Database_right
Copyright_troll;Copyright_troll
Criticism_of_copyright;Criticism_of_copyright
Intellivision;Intellivision
Orphan_works_in_the_United_States;Orphan_works_in_the_United_States
Amstrad_CPC;Amstrad_CPC
Beerware;Beerware
Speech_act;Speech_act
John_Searle;John_Searle
Intuitionistic_type_theory;Intuitionistic_type_theory
Table_of_contents;Table_of_contents
Body_text;Body_text
Technology_in_science_fiction;Technology_in_science_fiction
Emerging_technologies;Emerging_technologies
Software_modernization;Software_modernization
Fault_tolerance;Fault_tolerance
Algebra;Algebra
Web_1.0;Web_1.0
Wireless_Application_Protocol;Wireless_Application_Protocol
Machine-readable_data;Machine-readable_data
List_of_web_service_specifications;List_of_web_service_specifications
Web3;Web3
Redundancy_(engineering);Redundancy_(engineering)
Apache_Mahout;Apache_Mahout
Computer_cluster;Computer_cluster
B-tree;B-tree
Job_Access_With_Speech;Job_Access_With_Speech
Freedom_Scientific;Freedom_Scientific
Screen_reader;Screen_reader
NonVisual_Desktop_Access;NonVisual_Desktop_Access
Newcastle_upon_Tyne;Newcastle_upon_Tyne
Danish_language;Danish_language
List_of_online_dictionaries;List_of_online_dictionaries
Boeing_737-200;Boeing_737-200
LSG_Group;LSG_Group
3M;3M
Timeline_of_audio_formats;Timeline_of_audio_formats
Scorewriter;Scorewriter
Digital_Trends;Digital_Trends
Usama_Fayyad;Usama_Fayyad
Knowledge_discovery_in_databases;Knowledge_discovery_in_databases
Big_Data;Big_Data
Gregory_Piatetsky-Shapiro;Gregory_Piatetsky-Shapiro
Eric_S._Raymond;Eric_S._Raymond
Doug_McIlroy;Doug_McIlroy
Word;Word
Lexicology;Lexicology
AAdvantage;AAdvantage
Executive_Airlines;Executive_Airlines
Simmons_Airlines;Simmons_Airlines
Metro_Airlines;Metro_Airlines
Trans_Caribbean_Airways;Trans_Caribbean_Airways
US_Airways_fleet;US_Airways_fleet
All_American_Aviation;All_American_Aviation
Allegheny_Airlines;Allegheny_Airlines
MidAtlantic_Airways;MidAtlantic_Airways
US_Airways_Express;US_Airways_Express
US_Airways_Shuttle;US_Airways_Shuttle
Browser_tab;Browser_tab
Tab_(interface);Tab_(interface)
Documents;Documents
Button_(computing);Button_(computing)
Icon_(computing);Icon_(computing)
Alert_dialog_box;Alert_dialog_box
Politics;Politics
Exponential_growth;Exponential_growth
Commons-based_peer_production;Commons-based_peer_production
AppleToo;AppleToo
Civil_Rights_Cases;Civil_Rights_Cases
Minor_v._Happersett;Minor_v._Happersett
Lochner_era;Lochner_era
West_Coast_Hotel_Co._v._Parrish;West_Coast_Hotel_Co._v._Parrish
Loving_v._Virginia;Loving_v._Virginia
United_States_v._Virginia;United_States_v._Virginia
City_of_Boerne_v._Flores;City_of_Boerne_v._Flores
Virtual_hosting;Virtual_hosting
Intranet;Intranet
Website_governance;Website_governance
Document_management_system;Document_management_system
Web_mining;Web_mining
Data_and_information_visualization;Data_and_information_visualization
Association_rule_mining;Association_rule_mining
Data_dredging;Data_dredging
A_priori_probability;A_priori_probability
Genetic_algorithms;Genetic_algorithms
Applied_statistics;Applied_statistics
KDD_Conference;KDD_Conference
